1.819656359374522414e-01,4.207043804245310104e-01,7.816003017870277736e-01,1.000000000000000000e+00,4.149925635540506197e-01,8.427546195111662586e-01,6.789959988460099183e-01,5.845630575543716567e-01,4.131411569439185083e-01
1.894011618883156278e-01,3.311969923161048324e-01,7.690648070072380049e-01,9.482123287084146535e-01,5.303635038409300062e-01,8.463794698683967388e-01,6.819367419880376646e-01,6.757096170141425606e-01,3.925490260684977861e-01
2.085541100292741812e-01,2.677823484892383199e-01,7.032712798111219188e-01,8.941378014717673572e-01,6.254271696356631383e-01,8.418962082901227939e-01,6.732538734629952559e-01,7.406703929765524608e-01,4.131772897013116230e-01
2.754204832631630961e-01,2.280541203871021549e-01,6.255728014115107261e-01,8.386782758364218493e-01,6.802842340248023145e-01,8.341919092866025842e-01,6.058008748302456947e-01,7.810705646494159327e-01,4.409766666214093855e-01
3.483925192827680428e-01,2.262539171641892444e-01,5.649170393529432399e-01,7.778676847957950446e-01,7.059135277221817439e-01,8.193974692648644531e-01,5.334166615810763679e-01,7.865008763729235408e-01,4.534920968504869698e-01
4.130515713614942852e-01,2.487684255030132296e-01,5.476384152314139886e-01,7.090378207933334398e-01,7.207945392803372098e-01,7.973255221026249728e-01,4.739791273449605047e-01,7.698688027294882108e-01,4.283288671666194980e-01
4.800587291106606647e-01,2.688987399018840097e-01,5.492823418317357431e-01,6.265968991792184584e-01,7.265767252651205155e-01,7.704223036117668899e-01,4.123006366542110168e-01,7.552709897105165382e-01,3.925156811854221273e-01
5.399810458933564927e-01,2.910883811100438145e-01,5.481665943189286683e-01,5.387271701066090879e-01,7.200038477674932658e-01,7.450983572131777422e-01,3.601091638097650982e-01,7.421562965439502113e-01,3.694406265524975419e-01
5.917735588850467909e-01,3.068091590044545458e-01,5.572139952870999169e-01,4.553308307090597751e-01,7.052225813930977916e-01,7.214856641241099711e-01,3.177543112665807690e-01,7.393714042720821444e-01,3.477856293161388224e-01
6.254928872270113516e-01,3.098118661994420653e-01,5.741527455213726316e-01,3.998507970355893448e-01,6.902145661361647200e-01,7.011528718622115353e-01,2.980185410374975863e-01,7.508950825329594458e-01,3.282171058125497587e-01
6.611275686984576794e-01,3.141173003853293122e-01,5.799427336212550355e-01,3.690958694118499639e-01,6.725724804362119835e-01,6.866340837235491712e-01,2.746996308076772308e-01,7.636538168439815921e-01,3.278356531219643877e-01
6.907951824535472074e-01,3.186915797330007738e-01,5.713763071672366411e-01,3.558917004020613617e-01,6.548284611870073268e-01,6.739826971077007567e-01,2.576191891870819317e-01,7.765206462878024851e-01,3.478849634225885668e-01
7.098380995883198930e-01,3.290500206060436028e-01,5.369068889694534885e-01,3.512527910526240804e-01,6.333038968324059548e-01,6.598318374550463661e-01,2.528487100678589727e-01,7.839276276321651693e-01,3.981220678442511929e-01
7.130617287144234151e-01,3.429981451241298496e-01,5.241530035065460336e-01,3.543075137573881150e-01,6.156056042277899820e-01,6.374513761056708194e-01,2.662894143590615603e-01,7.867818895017033576e-01,4.298121545058246618e-01
7.071770114017125186e-01,3.471137197055353951e-01,5.369525015153512326e-01,3.620345567458634894e-01,6.004507430217880248e-01,6.059343164694322992e-01,2.879404418545888911e-01,7.952535896360040102e-01,4.374251959111958854e-01
6.966271505317469526e-01,3.515647370849095399e-01,5.449960908053336217e-01,3.677159110859594682e-01,5.897493365851678160e-01,5.687003808855817244e-01,3.115966822412314374e-01,8.012468787196938003e-01,4.502650727580631007e-01
6.778950718624339178e-01,3.621902252204085570e-01,5.431805273404918255e-01,3.736613712455599812e-01,5.795460060260813062e-01,5.228227850510327457e-01,3.403540620770861280e-01,8.000937856778566060e-01,4.732456780215898440e-01
6.516031088092745227e-01,3.788946693645013908e-01,5.250110919238767382e-01,3.834062809288679152e-01,5.683720010714864435e-01,4.696179679330236278e-01,3.729481910847850523e-01,7.917723133626458631e-01,5.117342035097641739e-01
5.948286984497578311e-01,3.969502976544350692e-01,5.012756120055673614e-01,3.993006102886334507e-01,5.518659586492391522e-01,4.051287748885152307e-01,4.378481440029538541e-01,7.796270750395117854e-01,5.537543605273254066e-01
5.376568774665663186e-01,4.138484196961931261e-01,4.874162360983634867e-01,4.173871912621999192e-01,5.418276199449096886e-01,3.347964120950514544e-01,4.944590963295328878e-01,7.650857975322140625e-01,5.828699477170629084e-01
5.516258462225933634e-01,4.201932028359626203e-01,4.744758436589900930e-01,4.363110648000936842e-01,5.317892994712488663e-01,2.654263217932285590e-01,4.499401094443455373e-01,7.552380809798406869e-01,6.069544511327641390e-01
5.412019081744008364e-01,4.035698364154561291e-01,4.718674217454724706e-01,4.490037304126451301e-01,5.105836625311374055e-01,2.046260311183395186e-01,4.302305879156425039e-01,7.595826887619520074e-01,6.180667942566339113e-01
4.963349478477475096e-01,3.999479448932301007e-01,4.439573628958895513e-01,4.563755353975670892e-01,4.843159213327494772e-01,1.457936580204857446e-01,4.505764090918497611e-01,7.486202683373085476e-01,6.532607337819593685e-01
